UnitID,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
145619,47,46,45,47,50,51,53,51,52,53,49,52,54,62,60,55,51,51
165884,,,,,,,,,,,,,,,,25,0,100
439473,,,,,,,,,,,,,,,,,,
197993,22,29,63,32,37,42,44,45,44,37,39,47,48,38,35,33,37,37
230816,68,71,76,74,67,70,68,67,67,64,67,60,58,61,57,59,60,66
164739,88,90,90,89,91,89,89,88,87,84,88,88,89,82,87,84,82,78
156295,66,67,68,63,66,63,63,62,62,66,62,64,65,64,63,61,62,63
183743,,,,,,,,,,,,,,,,,,
461643,,,,,,,,,,,,,,,,,,
189219,,,,,,,,,,,,,,,,,,
125170,,,,,,,,,,,,,,,,,,
189228,31,29,33,31,37,28,28,31,29,35,30,31,35,34,39,30,32,0
183789,37,36,33,36,32,31,26,30,31,31,39,29,35,35,57,,,
108861,,,,,,,,,,,,,,,,,,
164748,69,68,65,64,64,61,58,51,50,59,52,53,47,47,53,52,50,46
189255,,,,,,,,,,,,,,,,,,
481021,,,,,,,,,,,,,,,,,,
164775,,,,,,,,,,,,,,,,,,
139144,72,70,69,66,64,66,64,62,60,62,57,60,59,61,60,63,64,61
461865,,,,,,,,,,,,,,,,,,
485999,23,0,53,56,0,53,37,,,,,,,,,,,
189273,0,0,0,6,6,5,33,,8,6,10,0,15,21,0,30,32,34
183804,,,,,,,,,,,,,,,,,,
486196,0,2,6,6,10,,2,,,,,,,,,,,
488314,0,25,,,,,,,,,,,,,,,,
154721,30,5,34,29,47,42,43,37,39,34,42,37,32,41,56,40,49,44
237181,43,43,46,34,46,41,41,47,48,48,48,58,68,63,57,70,68,67
486284,56,29,14,33,80,27,32,,,,,,,,,,,
173142,63,62,54,55,52,55,49,55,49,51,53,42,56,78,75,23,76,73
143233,,,,,,,,,,,,,,,,,,
154749,47,44,44,52,42,53,68,58,53,58,52,54,69,61,50,57,54,50
262022,,,,,,,,,,,,,,,,,,
150145,63,63,67,70,64,66,63,72,65,61,49,58,57,62,62,58,55,56
173160,74,74,73,76,71,76,74,74,71,71,73,69,72,75,76,70,73,73
219718,35,35,32,28,27,35,34,36,30,29,32,32,45,27,27,28,29,39
110060,15,24,24,18,15,41,55,75,78,69,34,79,100,89,90,100,100,100
486053,61,56,71,50,75,85,,,,,,,,,,,,
132602,32,33,33,34,37,33,32,50,38,24,37,37,36,41,34,33,39,39
139153,13,8,9,17,2,4,5,6,41,19,0,21,20,37,37,16,41,30
475635,,0,67,50,71,,,100,50,,,,,,,,,
102429,,,,,,,,,,,,,,,,,,
443702,,,,,,,,,,,,,,,,,,
457253,,,,,,,,,,,,,,,,,,
484020,,,,,,,,,,,,,,,,,,
234711,,,,,,,,,,,,,,,,,,
137856,,,,,,,,,,,,,,,,,,
157553,,,,,,,,,,,,,,,,,,
196079,84,82,82,81,82,83,81,81,81,79,77,78,80,78,77,78,77,78
110097,70,71,74,73,73,72,70,69,68,62,71,65,71,70,71,67,69,62
100937,70,71,69,68,66,68,61,64,62,66,62,63,72,66,71,69,69,70
442949,,,,,,,,,,,,,0,0,,0,,
442213,,,,,,,,,,,,,,,,,,
102030,,,,,,,,,,,,,,,,,,
200022,,,,,,,,,,,,,,,,,,
457721,,,,,,,,,,,,,,,,,,
236018,,,,,,,,,,,,,,,,,,
224013,,,,,,,,,,,,,,,,,,
143279,,,,,,,,,,,,,,,,,,
219046,42,40,39,31,32,36,34,33,31,37,28,29,29,30,22,24,22,24
106625,,,,,,,,,,,,,,,,,,
143288,46,45,41,52,48,42,42,39,45,45,48,44,38,41,49,42,44,40
180054,,,,,,,,,,,,,,,,,,
238397,,,,,,,,,,,,,,,,,,
457615,,,,,,,,,,,,,,,,,,
198011,,,,,,,,,,,,,,,,,,
366438,,,,,,,,,,,,,,,,,,
447810,,,,,,,,,,,,,,,,,,
373456,,,,,,,,,,,,,,,,,,
143303,,,,,,,,,,,,,,,,,,
143297,,,,,,,,,55,55,36,0,56,61,64,44,63,46
223427,,,,,,,,,,,,,,,,,,
183822,38,33,35,34,32,31,31,32,36,37,32,29,27,36,38,33,28,28
211158,59,58,60,60,58,62,62,65,62,64,61,63,64,65,62,63,63,62
444440,,,,,,,,,,,,,,,,,,
450128,,,,,,,,,,,,,,,,,,
450119,,,,,,,,,,,,,,,,,,
441502,,,,,,,,,,,,,,,,,,
450021,,,,,,,,,,,,,,,,,,
439491,,,,,,,,,,,,,,,,,,
434821,,,,,,,,,,,,,,,,,,
243799,,,,,,,,,,,,,,,,,,
175430,58,51,48,49,61,51,55,46,51,43,50,40,48,56,58,53,46,40
208275,,,,,,,,,,,,,,,,,,
446774,,,,,,,,,,,,,,,,,,
198039,,,,,,,,,,,,,,,,,,
231536,,,,,,,,,,,,,,,,,,
237215,31,36,28,29,20,23,18,27,18,25,22,12,24,25,16,35,33,26
231554,35,36,34,29,21,32,39,50,45,34,36,34,39,33,42,36,38,34
156392,,,,,,,,,,,,,,,,,,
201371,53,55,54,54,51,49,46,60,60,56,59,58,64,62,56,58,56,61
491482,,,,,,,,,,,,,,,,,,
491446,,,,,,,,,,,,,,,,,,
175999,,,,,,,,,,,,,,,,,,
217749,66,63,66,63,66,60,61,72,61,61,62,60,58,57,65,,,
481483,,,,,,,,,,,,,,,,,,
489238,,,,,,,,,,,,,,,,,,
496690,,,,,,,,,,,,,,,,,,
476850,,,,,,,,,,,,,,,,,,
142090,50,33,41,37,41,48,48,43,42,32,30,31,59,34,50,18,20,22
142115,53,54,50,46,43,39,38,37,38,29,29,28,26,26,26,24,28,24
444316,,,,,,,,,,,,,,,,,,
490203,,,,,,,,,,,,,,,,,,
233356,,,67,100,100,100,,,,,,,,,,,,
233480,,,,,,,,,,,,,,,,,,
481456,,,,,,,,,,,,,,,,,,
189413,58,53,17,34,32,30,12,50,34,54,62,22,20,15,22,25,27,18
454759,,,,,,,,,,,,,,,,,,
483948,,,,,,,,,,,,,,,,,,
158431,,,,,,,,,,,,,,,,,,
164872,68,33,13,20,10,17,1,10,7,7,9,9,13,0,4,1,12,2
164614,80,50,31,70,60,34,47,29,33,25,0,27,34,55,57,48,81,86
164924,91,92,94,92,92,93,92,91,91,92,92,91,91,91,91,91,91,89
164915,,,,,,,,,,,,,,,,,,
164988,89,89,88,88,87,87,85,85,84,84,85,83,82,80,82,81,77,75
161004,94,95,95,95,95,94,93,93,93,95,92,93,94,91,88,92,94,89
162007,42,43,43,42,40,37,41,33,35,35,41,37,39,41,37,37,38,36
201432,,,,,,,,,,,,,,,,,,
201441,61,61,60,55,52,53,56,54,54,58,58,60,59,58,57,60,60,60
143358,74,74,77,78,73,74,74,74,76,78,75,73,77,78,76,73,73,72
479992,,,,,,,,,,,,,,,,,,
165015,88,89,87,88,90,90,86,91,90,90,91,91,87,89,89,88,88,89
496894,,,,,,,,,,,,,,,,,,
451042,,,,,,,,,,,,,,,,,,
223506,,,,,,,25,,,,,,,,,,,
139199,52,45,46,43,49,45,48,47,45,45,44,46,51,51,50,45,52,44
156356,47,34,30,33,39,27,29,26,30,46,32,45,45,40,50,32,44,50
198066,33,39,40,33,32,46,38,43,43,32,35,34,30,31,32,29,28,27
367875,,,,,,,,,,,,,,,,,,
139205,12,15,19,19,22,22,15,21,15,21,19,22,27,25,25,28,0,19
152992,56,50,40,45,42,44,48,47,45,43,45,56,47,54,45,49,52,52
230010,,,,,,,,,,,,,,,,,,
125082,,,,,,,,,,,,,,,,,,
484932,,,,,,,,,,,,,,,,,,
231581,62,63,59,64,61,66,53,61,60,57,59,64,57,59,66,65,68,65
165024,62,59,61,60,59,59,58,59,58,54,52,53,54,51,48,51,48,51
230038,77,75,78,86,83,83,80,79,78,77,78,78,77,79,78,78,70,70
230047,49,49,51,47,39,42,45,53,45,48,51,56,52,51,46,48,41,41
142522,46,49,53,49,51,44,50,49,54,52,52,55,51,51,47,,,
442976,,,,,,,,,,,,,,,,,,
477002,,,,,,,,,,,,,,,,,,
232450,,,,,,,,,,,,,,,,,,
404718,,,,,,,,,,,,,,,,,,
165033,,,,,,,,,,,,,,,,,,
431187,,,,,,,,,,,,,,,,,,
450304,,,,,,,,,,,,,,,,,,
189468,,,,,,,,,,,,,,,,,,
189404,,,,,,,,,,,,,,,,,,
449311,,,,,,,,,,,,,,,,,,
230056,0,0,0,,0,,0,50,0,,,,,,,,,
448424,,,,,,,,,,,,,,,,,,
183859,,,,,,,,,,,,,,,,,,
444088,22,43,48,56,39,54,,,,,0,,,,,,,
104090,20,26,32,35,35,29,18,24,43,43,57,21,71,100,,,,
404055,,,,,,,,,,,,,,,,,,
438179,,17,53,20,,,,,,,,,,,,,,
189501,,,,,,,,,,,,,,,,,,
418010,,,,,,,,,,,,,,,,,,
132709,,,,,,,,,,,,,,,,,,
375568,,,,,,,,,,,,,,,,,,
441645,,,,,,,,,,,,,,,,,,
450395,,,,,,,,,,,,,,,,,,
491695,,,,,,,,,,,,,,,,,,
217156,96,95,96,95,95,96,96,96,95,95,95,96,95,94,95,94,95,96
110194,,,,,,,,,,,,,,,,,,
198084,,,,,,,,,,,,,,,,,,
180878,70,76,57,71,78,74,74,80,56,,,,,,,,,
219790,60,47,45,50,46,58,57,53,62,49,56,55,51,57,60,58,71,59
110219,27,45,,,,,,,,,,,,,,,,
369516,100,63,0,0,,,,,,,,,,,,,,
454458,,,,,,,,,,,,,,,,,,
188517,100,,,0,,,,,,,,,,,,,,
189583,,,0,,,,,,,,,,,,,,,
189592,,0,,,,,,,,,,,,,,,,
480091,0,0,100,,,0,100,,,,,,,,,,,
201469,0,0,0,0,0,0,,,,,67,62,43,,,,,
189565,,,0,,,,,,,,,,,,,,,
231785,0,,,,100,,,0,,,,,,29,64,79,,
451750,,33,50,,,0,0,0,,,100,40,,,,,,
217165,84,82,81,81,79,77,80,78,82,80,77,76,76,68,74,68,69,68
210492,39,30,62,50,49,54,58,54,49,42,30,19,33,16,30,22,24,16
211273,87,85,84,87,83,83,85,82,84,82,87,87,80,86,84,78,86,83
201478,,,,,,,,,,,,,,,,,,
383312,,,,,,,,,,,,,,,,,,
211291,88,88,90,88,90,88,90,89,91,90,91,92,90,88,89,89,90,89
461740,,,,,,,,,,,,,,,,,,
211307,,,,,,,,,,,,,,,,,,
211316,,,,,,,,,,,,,,,,,,
153001,63,62,60,54,60,53,51,46,53,51,55,58,59,61,54,60,57,62
490948,,,,,,,,,,,,,,,,,,
165112,,,,,,,,,,,,,,,,,,
496645,,,,,,,,,,,,,,,,,,
488554,,,,,,,,,,,,,,,,,,
209409,60,49,52,46,54,49,50,60,44,39,100,35,35,37,37,33,28,35
211334,,,,,,,,,,,,,,,,,,
213330,,,,,,,,,,,,,,,,,,
367431,,,,,,,,,,,,,,,,,,
154800,,,,,,,,,,,,,,,,,,
211343,,,,,,,,,,,,,,,,,,
201496,,,,,,,,,,,,,,,,,,
150163,82,81,81,72,79,74,76,78,74,73,72,73,76,74,74,68,70,71
180063,,,,,,,,,,,,,,,,,,
110246,,,,,,,,,,,,,,,,,,
487773,,,,,,,,,,,,,,,,,,
444103,,,,,,,,,,,,,,,,,,
487968,,,,,,,,,,,,,,,,,,
198109,,,,,,,,,,0,0,,,,,,,
237242,,,,,,,,,,,,,,,,,,
110334,,,,,,,,,,,,,,,,,,
211352,52,55,55,57,58,60,54,50,46,48,52,51,52,55,56,54,60,60
364946,,,,,,,,,,,,,,,,,,
421665,,,,,,,,,,,,,,,,,,
215114,61,55,60,58,58,59,58,65,68,63,63,54,57,52,59,55,52,44
446084,,,,,,,,,,,,,,,,,,
198118,,,,,,,,,,,,,,,,,,
183910,59,64,69,57,66,58,64,62,53,51,58,52,47,46,50,52,47,58
433420,,,20,,67,,,,,,,,,,,,,
494940,,,,,,,,,,,,,,,,,,
110361,57,62,63,55,59,60,60,55,58,59,55,54,58,50,64,57,56,58
486497,,,,,,,,,,,,,,,,,,
110875,,,,,,,,,,,,,,,,,,
447713,,,,,,,,,,,,,,,,,,
481386,,,,,,,,,,,,,,,,,,
262402,,,,,,,,,,,,,,,,,,
110918,,,0,0,,0,,,60,0,0,0,50,18,0,0,50,18
492661,,,,,,,,,,,,,,,,,,
488563,,,,,,,,,,,,,,,,,,
110370,65,67,64,60,61,60,59,53,62,45,49,54,50,60,58,60,52,44
478634,,67,35,,,,,,,,,,,,,,,
485263,,51,38,36,32,26,21,17,,,,,,,,,,
474890,,50,50,43,86,0,,,,,,,,,,,,
111054,,,,,,,,,,,,,,,,,,
442985,,,,,,,,,,,,,,,,,,
488572,,,,,,,,,,,,,,,,,,
495271,,,,,,,,,,,,,,,,,,
487649,,,,,,,,,,,,,,,,,,
490285,,,,,,,,,,,,,,,,,,
496186,,,,,,,,,,,,,,,,,,
110316,,,,,,,,,,,,,,,,,,
491507,,,,,,,,,,,,,,,,,,
110404,93,92,94,92,89,94,91,92,93,92,87,90,89,88,89,89,90,89
111081,72,66,61,56,67,66,56,70,57,55,65,65,60,61,56,61,50,64
485546,100,,,,,,46,,,,,,,,,,,
486488,100,0,0,,,0,0,,,,,,,,,,,
110413,74,71,68,76,71,73,66,66,70,60,64,65,63,69,63,64,67,63
480781,39,,100,,,,,,,,,,,,,,,
496627,100,,,,,,,,,,,,,,,,,
455734,,,,,,,,,,,,,,,,,,
110422,85,83,82,82,82,80,76,75,70,72,75,73,72,69,66,67,69,69
115755,48,49,49,52,47,46,46,44,40,40,40,37,42,42,42,44,45,41
110529,70,67,69,71,66,69,63,56,52,51,50,57,53,50,49,48,46,42
111188,68,61,67,62,64,62,58,54,59,58,62,61,69,62,62,54,50,53
110486,48,46,43,42,41,43,39,41,39,39,41,43,38,44,40,41,38,38
110501,,,,,,,,,,,,,,,,,,
441937,58,55,54,55,59,58,57,62,52,51,54,58,52,,,,,
110538,65,65,67,66,66,69,64,59,56,57,59,62,58,56,52,54,52,51
110547,53,48,44,45,43,42,35,32,29,28,24,31,35,34,28,33,35,35
110574,48,47,50,48,42,48,45,38,38,41,43,45,48,44,40,43,44,41
110556,57,58,56,54,56,57,58,52,49,48,49,51,48,48,48,46,43,46
110565,71,69,69,68,66,62,62,56,53,51,50,51,52,49,50,49,48,49
110583,75,73,74,69,69,69,67,65,60,57,54,54,54,55,47,48,46,46
110592,52,52,52,48,47,46,45,41,36,37,36,37,34,31,31,35,32,34
409698,60,60,63,60,60,55,53,45,38,37,38,41,42,39,36,36,32,36
110608,54,55,55,54,51,50,50,47,46,48,46,48,44,41,41,40,36,36
110617,57,54,55,51,48,49,46,44,43,41,42,42,44,42,42,42,41,40
110510,57,59,55,57,54,55,52,48,41,44,45,44,45,44,38,44,42,41
366711,59,57,54,55,53,52,51,49,48,45,49,44,47,45,44,38,35,40
110495,58,57,59,58,53,57,55,53,52,49,49,49,50,53,52,50,52,45
483443,,,,,,,,,,,,,,,,,,
211361,48,50,50,54,55,54,51,57,53,54,53,55,53,50,50,50,45,46
496043,,,,,,,,,,,,,,,,,,
111391,,,,,,,,,,,,,,,,,,
150172,17,28,35,26,24,27,30,22,27,29,28,23,32,7,18,11,35,9
176789,37,41,27,23,55,56,50,43,43,44,43,48,31,54,46,47,43,44
169099,,,,,,,,,,,,,,,,,,
169080,77,75,76,77,72,77,74,74,73,77,77,77,75,76,73,75,71,76
165167,0,20,8,17,11,0,38,3,2,0,8,0,0,0,14,0,0,
454865,,,,,,,,,,,,,,,,,,
446109,,,,,,,,,,,,,,,,,,
183938,,,,,,,,,,,,,,,,,,
143464,,,,,,,,,,,,,,,,,,
230065,,,,,,,,,,,,,,,,,,
206914,33,34,26,30,23,21,24,23,20,19,19,14,20,24,24,32,24,21
198136,55,54,53,51,50,55,50,47,49,51,55,48,58,51,52,52,57,50
156365,37,37,37,41,34,37,37,40,41,44,42,42,38,37,34,42,38,36
111434,,,,,,,,,,,,,,,,,,
365374,,,,,,,,,,,,,,,,,,
189705,71,69,73,68,69,71,70,68,67,68,67,70,68,68,65,63,65,70
200208,,,,,,,,,,,,,,,,,,
401481,,,,,,,,,,,,,,,,,,
143482,,,,,,,,,,,,,,,,,,
143491,,,,,,,,,,,,,,,,,,
143473,,,,,,,,,,,,,,,,,,
201539,,,,,,,,,,,,,,,,,,
165194,,,,,,,,,,,,,,,,,,
431558,,,,,,,,,,,,,,,,,,
198154,,,,,,,,,,,,,,,,,,
176798,,,,,,,,,,,,,,,,,,
413413,50,0,0,,0,0,0,0,0,,0,0,,,,,,
461704,,,,,,,,,,,,,,,,,,
367972,,,,,,,,,,,,,,,,,,
129367,,,,,,,,,,,,,,,,,,
201548,62,60,62,58,59,59,63,59,58,59,61,59,62,63,57,64,57,57
365693,,,,,,,,,,,,,,,,,,
162061,51,46,50,48,52,51,35,38,43,29,37,32,36,42,20,41,38,18
143552,,,,,,,,,,,,,,,,,,
457031,,,,,,,,,,,,,,,,,,
153083,,,,,,,,,,,,,,,,,,
154448,,,,,,,,,,,,,,,,,,
153074,,,,,,,,,,,,,,,,,,
189714,,,,,,,,,,,,,,,,,,
407391,,,,,,,,,,,,,,,,,,
363077,,,,,,,,,,,,,,,,,,
407407,,,,,,,,,,,,,,,,,,
407425,,,,,,,,,,,,,,,,,,
377759,,,,,,,,,,,,,,,,,,
455707,,,,,,,,,,,,,,,,,,
238430,54,50,50,51,43,53,42,49,55,43,55,53,57,62,56,68,47,49
111513,,,,,,,,,,,,,,,,,,
107220,,,,,,,,,,,,,,,,,,
418205,,,,,,,,,,,,,,,,,,
444468,,,,,,,,,,,,,,,,,,
446118,,,,,,,,,,,,,,,,,,
417442,,,,,,,,,,,,,,,,,,
181941,,,,,,,,,,,,,,,,,,
454801,,,,,,,,,,,,,,,,,,
433013,,,,,,,,,,,,,,,,,,
490568,,,,,,,,,,,,,,,,,,
454306,,,,,,,,,,,,,,,,,,
446136,,,,,,,,,,,,,,,,,,
455220,,,,,,,,,,,,,,,,,,
420370,,,,,,,,,,,,,,,,,,
246071,,,,,,,,,,,,,,,,,,
493734,,,,,,,,,,,,,,,,,,
448239,,,,,,,,,,,,,,,,,,
491941,,,,,,,,,,,,,,,,,,
206923,,,,,,,,,,,,,,,,,,
143613,,,,,,,,,,,,,,,,,,
173258,91,94,92,93,94,92,95,93,92,94,93,93,92,93,93,93,87,90
211431,52,58,57,53,57,57,50,60,62,56,51,53,45,47,50,60,52,41
451194,,,,,,,,,,,,,,,,,,
169187,,,,,,,,,,,,,,,,,,
211440,93,93,90,89,89,90,88,88,88,87,87,86,84,87,87,86,86,85
199971,,100,100,100,67,78,100,100,,0,100,0,,,24,0,0,86
461032,100,,50,100,0,,,,,50,,,,,,,,
460765,,,,,,,,,,,,,,,,,,
198190,,,,,,,,,,,,,,,,,,
489937,46,40,44,41,34,50,,,,,,,,,,,,
433174,,,,,,,,,,,,,,,,,,
485467,,,,,,,,,,,,,,,,,,
442602,,,,,,,,,,,,,,,,,,
142054,,,,,,,,,,,,,,,,,,
450702,,,,,,,,,,,,,,,,,,
457101,,,,,,,,,,,,,,,,,,
103909,,,,,,,,,,,,,,,,,,
475750,,,,,,,,,,,,,,,,,,
467368,,,,,,,,,,,,,,,,,,
103893,,,,,,,,,,,,,,,,,,
438258,,,,,,,,,,,,,,,,,,
246035,,,,,,,,,,,,,,,,,,
457110,,,,,,,,,,,,,,,,,,
125532,,,,,,,,,,,,,,,,,,
437936,,,,,,,,,,,,,,,,0,72,
246974,,,,,,,,,,,,,,,,,,
439118,,,,,,,,,,,,,,,,,,
450696,,,,,,,,,,,,,,,,,,
103927,,,,,,,,,,,,,,,,,,
180106,67,67,63,69,72,66,64,63,67,62,59,58,64,61,58,61,61,58
405872,,,,,,,,,,,,,,,,,,
238458,67,70,67,62,66,63,59,61,56,59,57,58,68,55,56,59,61,58
219806,56,52,57,51,46,49,46,48,50,55,45,53,55,53,52,61,58,63
447430,,,,,,,,,,,,,,,,,,
198206,,,,,,,,,,,,,,,,,,
238476,68,62,66,64,60,63,59,61,65,60,59,58,55,57,54,56,53,52
481049,,,,,,,,,,,,,,,,,,
430795,,,,,,,,,,,,,,,,,,
111638,,,,,,,,,,,,,,,,,,
203438,,,,,,,,,,,,,,,,,,
455211,,,,,,,,,,,,,,,,,,
439190,,,,,,,,,,,,,,,,,,
201645,84,85,84,85,82,82,81,81,80,78,78,82,80,80,81,78,77,81
240505,,,,,,,,,,,,,,,,,,
417682,,,,,,,,,,,,,,,,,,
230834,54,56,53,54,51,47,50,48,51,40,47,41,44,40,38,38,40,40
198215,60,56,51,46,43,52,47,52,53,50,54,57,55,40,42,41,45,39
198233,,,,,,,,,,,,,,,,,,
165255,,,,,,,,,,,,,,,,,,
475398,,,,,,,,,,,,,,,,,,
143659,,,,,,,,,,,,,,,,,,
417983,,,,,,,,,,,,,,,,,,
430306,,,,,,,,,,,,,,,,,,
189839,,,,,,,,,,,,,,,,,,
430883,,,,,,,,,,,,,,,,,,
189848,50,50,58,59,54,43,58,55,59,47,49,45,39,40,43,49,48,40
439367,,,,,,,,,,,,,,,,,,
456977,,,,,,,,,,,,,,,,,,
449092,,,,,,,,,,,,,,,,,,
449083,,,,,,,,,,,,,,,,,,
449773,,,,,,,,,,,,,,,,,,
447874,,,,,,,,,,,,,,,,,,
451495,,,,,,,,,,,,,,,,,,
162104,,,,,,,,,,,,,,,,,,
211468,64,61,50,46,50,56,58,69,60,61,50,59,55,58,58,63,54,57
417053,,,,,,,,,,,,,,,,,,
201654,73,74,75,72,72,72,72,70,73,72,68,67,70,67,68,69,72,69
487621,,,,,,,,,,,,,,,,,,
454917,,,,,,,,,,,,,,,,,,
160126,,,,,,,,,,,,,,,,,,
158477,57,56,59,60,48,47,55,52,59,56,58,60,62,59,55,57,54,55
183974,68,59,56,59,62,58,59,61,57,49,49,49,52,47,47,48,51,32
379782,,,,,,,,,,,,,,,,,,
451413,,,,,,,,,,,,,,,,,,
364964,,,,,,,,,,,,,,,,,,
455910,,,,,,,,,,,,,,,,,,
488226,,,,,,,,,,,,,,,,,,
481447,,,,,,,,,,,,,,,,,,
486381,,,,,,,,,,,,,,,,,,
457651,,,,,,,,,,,,,,,,,,
232618,,,,,,,,,,,,,,,,,,
100760,,,,,,,,,,,,,,,,,,
104346,,,,,,,,,,,,,,,,,,
106713,42,44,25,40,23,31,33,35,38,36,35,35,25,35,66,57,31,33
419183,,,,,,,,,,,,,,,,,,
436003,,,,,,,,,,,,,,,,,,
198251,,,,,,,,,,,,,,,,,,
218858,,,,,,,,,,,,,,,,,,
154855,20,22,31,31,17,23,37,32,40,35,41,31,32,39,33,62,100,100
176910,52,36,29,33,39,53,30,40,38,25,32,27,52,49,48,41,46,30
378105,,,,,,,,,,,,,,,,,,
153108,66,68,67,72,69,65,67,68,65,69,63,64,63,68,72,68,64,69
417725,,,,,,,,,,,,,,,,,,
180902,,,,,,,,,,,,,,,,,,
128771,55,52,57,51,52,54,57,52,52,52,47,48,49,46,44,40,40,43
483045,,,,,,,,,,,,,,,,,,
173203,,,,,,,,,,,,,,,,,,
158088,,,,,,,,,,,,,,,,,,
161077,,,,,,,,,,,,,,,,,,
445267,0,,,,,,,,,,,,,,,,,
176947,47,44,47,40,51,45,50,51,44,50,43,45,40,37,40,43,41,39
169248,62,64,61,62,58,57,59,56,59,57,54,54,57,57,57,57,55,55
187532,,,,,,,,,,,,,,,,,,
201672,,,,,,,,,,,,,,,,,,
206932,,,,,,,,,,,,,,,,,,
208318,,,,,,,,,,,,,,,,,,
211477,36,42,35,30,34,38,40,42,40,37,51,63,47,55,0,,,
493558,,,,,,,,,,,,,,,,,,
369668,,,,,,,,,,,,,,,,,,
198260,,,,,,,,,,,,,,,,,,
201681,,,,,,,,,,,,,,,,,,
231688,,,,,,,,,,,,,,,,,,
201690,23,28,28,23,20,26,19,22,25,27,24,19,19,28,21,27,30,23
406422,,,,,,,,,,,,,,,,,,
246017,,,,,,,,,,,,,,,,,,
246460,,,,,,,,,,,,,,,,,,
383464,,,,,,,,,,,,,,,,,,
223816,,,,,,,,,,,,,,,,,,
231697,,,,,,,,,,,,,,,,,,
234827,54,58,57,55,52,53,52,53,51,53,56,56,56,55,55,50,52,49
240514,,,,,,,,,,,,,,,,,,
488004,,,,,,,,,,,,,,,,,,
189857,18,16,7,15,13,15,17,22,10,17,25,31,13,12,31,36,25,28
491260,,,,,,,,,,,,,,,,,,
234845,,,,,,,,,,,,,,,,,,
156408,86,83,84,81,82,86,86,82,82,87,82,86,81,82,73,81,79,80
420024,,,,,,,,,,,,,,,,,,
377449,,,,,,,,,,,,,,,,,,
377458,,,,,,,,,,,,,,,,,,
427982,,,,,,,,,,,,,,,,,,
232016,,,,,,80,45,100,,,100,68,0,,,,,
175315,,,,,,,,,,,,,,,,,,
111887,,,,,,,,,,,,,,,,,,
111896,,,,,,,,,,,,,,,,,,
444510,,,,,,,,,,,,,,,,,,
427894,,,,,,,,,,,,,,,,,,
381255,,,,,,,,,,,,,,,,,,
111744,,,,,,,,,,,,,,,,,,
111726,,,,,,,,,,,,,,,,,,
432269,,,,,,,,,,,,,,,,,,
381282,,,,,,,,,,,,,,,,,,
111799,,,,,,,,,,,,,,,,,,
111708,,,,,,,,,,,,,,,,,,
111717,,,,,,,,,,,,,,,,,,
381325,,,,,,,,,,,,,,,,,,
468769,,,,,,,,,,,,,,,,,,
111762,,,,,,,,,,,,,,,,,,
111920,,,,,,,,,,,,,,,,,,
180948,39,42,45,43,42,43,42,36,33,42,46,46,38,49,45,45,47,47
111939,,,,,,,,,,,,,,,,,,
454218,,,,,,,,,,,,,,,,,,
454245,67,50,40,67,67,100,,40,,,,,,,,,,
489353,,,,,,,,,,,,,,,,,,
457129,0,0,50,,50,,0,,,,,,,,,,,
475732,40,33,50,0,,,,,,,,,,,,,,
454227,73,57,46,50,50,44,89,100,,,,,,,,,,
475741,0,0,25,0,,,,,,,,,,,,,,
492759,,,,,,,,,,,,,,,,,,
486947,,,,,,,,,,,,,,,,,,
466921,75,0,50,29,0,33,0,33,38,33,75,,,,,,,
486938,0,,,,,,,,,,,,,,,,,
486956,100,,,,,,,,,,,,,,,,,
489344,,,,,,,,,,,,,,,,,,
454236,50,40,15,0,20,31,38,20,,,,,,,,,,
466930,0,100,,,67,,,,,,,,,,,,,
460871,25,50,50,67,50,,,,,,,,,,,,,
141486,65,58,59,58,53,56,47,48,38,36,38,46,43,25,37,43,36,46
483753,,,,,,,,,,,,,,,,,,
449782,,,,,,,,,,,,,,,,,,
492069,,,,18,,,,,,,,,,,,,,
230852,68,66,65,64,60,62,58,57,57,64,62,67,57,61,68,76,72,66
364025,,,,,,,,,,,,,,,,,,
111948,80,80,81,79,79,79,79,74,76,72,72,70,73,67,67,65,66,65
123493,,,,,,,,,,,,,,,,,,
223852,,,,,,,,,,,,,,,,,,
419095,,,,,,,,,,,,,,,,,,
104391,,,,,,,,,,,,,,,,,,
111966,,0,75,100,25,100,,,,0,0,92,45,100,97,0,100,0
418171,,,,,,,,,,,,,,,,,,
217794,,,,,,,,,,,,,,,,,,
237303,,,,,,,,,,,,,,,,,,
451510,,,,,,,,,,,,,,,,,,
217688,49,44,41,42,35,36,39,34,36,38,38,34,34,44,39,35,35,33
444778,0,,33,0,11,33,13,19,40,0,0,0,100,2,0,0,33,0
132976,,,,,,,,,,,,,,,,,,
102845,,,0,0,0,12,24,25,22,29,100,73,0,0,,,,
128780,,,,,,,,,,,,,,,,,,
217828,,,,,,,,,,,,,,,,,,
201751,,,,,,,,,,,,,,,,,,
211556,63,62,70,63,63,52,56,56,50,59,60,60,58,52,47,47,51,54
140331,,,,,,,,,,,,,,,,,,
101028,,,,,,,,,,,,,,,,,,
220118,,,,,,,,,,,,,,,,,,
219824,,,,,,,,,,,,,,,,,,
240709,,,,,,,,,,,,,,,,,,
381699,,,,,,,,,,,,,,,,,,
